Date,GS,C,PBR,CAT,CVX,DIS,DAL,DD,BA,KO,COP,FB,AXP,AMZN,PEP,AAPL,GOOG,WMT,GE
12/20/2016,243.09,60.8,9.91,94.34,117.95,105.46,50.76,75.26,156.39,41.66,51.55,119.09,75.06,771.22,104.9,116.95,796.42,71.82,32.25
12/21/2016,241.44,60.75,9.93,93.82,117.91,105.56,50.92,75.46,157.48,41.57,51.48,119.04,75.32,770.6,104.7,117.06,794.56,71.24,32.13
12/22/2016,240.12,60.49,9.88,94.12,118.77,105.42,49.8,75.07,157.46,41.55,51.54,117.4,74.58,766.34,105.35,116.29,791.26,69.59,31.82
12/23/2016,240.97,60.99,10.11,94.32,118.42,105.15,49.89,74.93,157.81,41.6,51.37,117.27,74.97,760.59,105.09,116.52,789.91,69.54,31.88
12/27/2016,241.56,61.09,10.15,94.55,118.22,105.17,50.36,74.96,157.48,41.61,51.6,118.01,74.98,771.4,105.13,117.26,791.55,69.7,31.9
12/28/2016,240.65,60.04,10.33,93.15,117.91,104.3,49.51,74.38,156.1,41.39,50.77,116.92,74.37,772.13,104.62,116.76,785.05,69.31,31.7
12/29/2016,238.18,59.38,10.33,93.29,117.82,104.56,49.31,73.81,155.69,41.6,50.54,116.35,73.92,765.15,104.99,116.73,782.79,69.26,31.71
12/30/2016,239.45,59.43,10.11,92.74,117.7,104.22,49.19,73.4,155.68,41.46,50.14,115.05,74.08,749.87,104.63,115.82,771.82,69.12,31.6
1/3/2017,241.57,60.59,10.83,93.99,117.85,106.08,49.48,73.61,156.97,41.8,50.61,116.86,75.35,753.67,104.65,116.15,786.14,68.66,31.69
1/4/2017,243.13,61.41,10.8,93.57,117.82,107.44,50.7,74.17,158.62,41.65,51.08,118.69,76.26,757.18,104.85,116.02,786.9,69.06,31.7
1/5/2017,241.32,60.34,11.1,93,117.31,107.38,49.73,73.81,158.71,41.75,50.93,120.67,75.32,780.45,104.71,116.61,794.02,69.21,31.52
1/6/2017,244.9,60.55,10.87,93.04,116.84,108.98,49.68,73.38,159.1,41.74,50.74,123.41,75.47,795.99,104.56,117.91,806.15,68.26,31.61
1/9/2017,242.89,60.22,10.83,92.37,115.84,108.36,49.69,73.72,158.32,41.32,49.66,124.9,75.86,796.92,103.46,118.99,806.65,68.71,31.46
1/10/2017,242.57,60.23,11.02,93.83,114.96,108.38,50.93,73.56,159.07,41.04,49.66,124.35,76.65,795.9,101.97,119.11,804.79,68.23,31.37
1/11/2017,245.76,59.96,11.54,94.65,115.93,109.44,51.44,74.03,159.4,41.05,51.22,126.09,76.91,799.02,101.81,119.75,807.91,68.53,31.47
1/12/2017,243.84,59.23,11.49,93.99,116.16,107.53,50.89,74.11,158.29,40.95,50.15,126.62,76.88,813.64,101.84,119.25,806.36,67.97,31.39
1/13/2017,244.3,59.63,11.32,94.48,116.38,108.06,51.23,73.6,158.83,40.88,50.59,128.34,76.62,817.14,101.55,119.04,807.88,67.13,31.36
1/17/2017,235.74,58.38,11.27,93.57,116.28,107.97,50.33,72.97,157.67,41.22,50.15,127.87,76.6,809.72,102.19,120,804.61,68.42,31.27
1/18/2017,234.29,57.39,11.17,93.33,115.94,108.16,50.3,73.45,158.32,41.29,50.27,127.92,77.49,807.48,102.74,119.99,806.07,68.11,31.23
1/19/2017,231.41,56.66,11.14,93.38,115.58,107.28,49.7,72.95,159,41.14,49.86,127.55,76.69,809.04,102.36,119.78,802.175,67.62,31.21
1/20/2017,232.2,56.11,11.2,94.58,115.6,107.66,50.5,73.03,159.53,41.32,50.73,127.04,76.2,808.33,103.24,120,805.02,67.18,30.53
1/23/2017,232.67,55.68,11.33,94.46,115.39,107.12,48.77,72.78,157.84,41.43,49.94,128.93,75.97,817.88,104.01,120.08,819.31,66.65,29.75
1/24/2017,233.68,56.74,11.1,96.24,116.37,107.9,49.44,76.05,160.55,41.9,50.27,129.37,77.43,822.44,104.71,119.97,823.87,67.4,30
1/25/2017,237.25,57.69,10.97,98.15,117.24,108.04,50.19,76.67,167.36,42.12,50.69,131.48,76.89,836.52,104.61,121.88,835.67,66.89,30.37
1/26/2017,239.58,57.36,10.91,97.22,116.55,108.06,50.9,77.99,169.12,41.81,50.63,132.78,76.93,839.15,104.14,121.94,832.15,66.73,30.32
1/27/2017,236.95,57.11,10.79,98.99,113.79,109.3,49.7,77.7,167.7,41.45,49.43,132.18,76.85,835.77,103.48,121.95,823.31,65.66,30.01
1/30/2017,233.9,56.61,10.39,96.79,111.82,110.94,47.67,76,165.57,41.38,47.48,130.98,77.28,830.38,103.69,121.63,802.32,66.42,29.96
1/31/2017,229.32,55.83,10.26,95.66,111.35,110.65,47.24,75.5,163.42,41.57,48.76,130.32,76.38,823.48,103.78,121.35,796.79,66.74,29.7
2/1/2017,230.67,56.05,10.23,95.11,111,111.3,47.26,76.34,163.97,41.26,48.5,133.23,76.76,832.35,103.01,128.75,795.695,66.23,29.69
2/2/2017,230.41,55.98,10.15,93.77,112.21,110.61,47.38,76.17,162.26,41.4,48.69,130.84,76.51,839.95,104.03,128.53,798.53,66.7,29.68
2/3/2017,240.95,57.76,10.33,93.28,113.57,110.3,47.81,76.43,162.4,41.54,50.43,130.98,78.04,810.2,105.11,129.08,801.49,66.5,29.7
2/6/2017,239.98,57.64,10.19,92.87,112.98,109.57,48.26,76.29,163.98,41.56,50.09,132.06,77.82,807.64,104.57,130.29,801.34,66.4,29.66
2/7/2017,239.62,57.19,10.08,93.31,111.39,109,48.15,76.07,166.5,41.9,49.42,131.84,77.72,812.5,105.61,131.53,806.97,66.89,29.56
2/8/2017,237.73,56.32,10.24,92.91,111.58,109,48.1,75.96,163.81,42.02,49.6,134.2,77.8,819.71,105.69,132.04,808.38,67.81,29.43
2/9/2017,241.55,57.26,10.14,93.96,112.26,109.49,49.33,76.37,164.28,41.25,49.81,134.14,78.18,821.36,105.97,132.42,809.56,69.08,29.59
2/10/2017,242.72,57.63,10.42,96.31,113.05,109.26,49.26,77.21,166.23,40.58,50.14,134.19,78.48,827.46,106.1,132.12,813.67,68.02,29.72
2/13/2017,246.27,58.95,10.57,98.5,113.91,109.65,50.06,77.82,168.03,40.62,49.7,134.05,78.91,836.53,106.52,133.29,819.24,67.77,30.04
2/14/2017,249.46,59.83,10.91,98.09,112.52,110.33,49.86,78.05,168.5,40.53,50.14,133.85,79.41,836.39,106.92,135.02,820.45,68.66,30.28
2/15/2017,250.54,60.5,10.96,99.02,112.57,110.18,51.17,77.94,169.3,40.44,49.36,133.44,79.6,842.7,106.73,135.51,818.98,68.69,30.35
2/16/2017,249.44,60.38,10.89,98.26,110.68,110.71,50.83,77.79,170.81,41.2,48.34,133.84,79.51,844.14,108.12,135.345,824.16,68.87,30.45
2/17/2017,250.38,60.17,10.77,98.85,110.33,110.06,51.23,77.49,172.71,41.23,47.51,133.53,79.71,845.07,108.15,135.72,828.07,69.37,30.37
2/21/2017,251.76,60.55,11.04,98.1,111.72,110.01,51.21,77.18,175.56,41.46,48.13,133.72,79.97,856.44,109.36,136.7,831.66,71.45,30.52
2/22/2017,251.73,60.62,10.76,98.2,110.38,110.12,50.93,79.8,175.36,41.6,47.1,136.12,79.86,855.61,109.41,137.11,830.76,71.71,30.33
2/23/2017,251.19,60.62,10.71,95.55,111.02,109.73,50.48,79.59,176.86,41.66,47.3,135.36,80.05,852.19,109.54,136.53,831.33,71.31,30.02
2/24/2017,247.35,59.56,10.22,95.48,110.12,110.32,50.46,79.81,177.44,41.78,47.04,135.44,79.76,845.24,109.83,136.66,828.64,72.39,30.19
2/27/2017,249.33,60.02,10.22,97.44,111.75,110.23,50.44,79.23,179.43,41.67,47.36,136.41,80.17,848.64,109.27,136.93,829.28,71.74,29.94
2/28/2017,248.06,59.81,10.08,96.66,112.5,110.09,49.93,78.54,180.23,41.96,47.57,135.54,80.06,845.04,110.38,136.99,823.21,70.93,29.81
3/1/2017,252.71,61.54,10.58,98.58,113.88,111.04,51.03,79.71,183.91,42.16,49.05,137.42,81.92,853.08,109.73,139.79,835.24,70.45,30.19
3/2/2017,251.06,60.63,9.97,94.36,113.36,110.59,49.96,79.73,182.99,42.47,48.21,136.76,80.1,848.91,110.11,138.96,830.63,70.76,30.19
3/3/2017,252.89,61,10.21,95.12,113.55,111.24,50.13,79.6,182.18,42.48,47.82,137.17,79.88,849.88,110.56,139.78,829.08,70.03,30.12
3/6/2017,252.01,60.28,10.12,95.66,113.17,110.67,48.85,79.81,180.93,42.18,48.32,137.42,79.5,846.61,109.63,139.34,827.78,69.88,30
3/7/2017,250.9,60.5,10.12,95.93,111.81,110.86,47.64,79.39,182.02,41.99,47.72,137.3,79.58,846.02,109.32,139.52,831.91,69.87,29.86
3/8/2017,250.24,61.11,9.36,93.23,109.61,110.84,47.67,79.77,181.74,41.99,45.91,137.72,79.04,850.5,109.3,139,835.37,69.8,29.8
3/9/2017,250.18,61.55,9.26,91.39,110.04,111.03,47.25,80.48,180.57,42.03,46.48,138.24,79.3,853,109.02,138.68,838.68,69.86,29.66
3/10/2017,248.38,61.49,9.38,92.31,110.61,110.92,47.91,80.86,178.7,42.29,45.67,138.79,79.38,852.46,109.59,139.14,843.25,70.1,30.28
3/13/2017,248.16,61.53,9.43,92.64,109.35,111.52,47.35,81.23,179.05,42.03,45.84,139.6,79.21,854.59,109.41,139.2,845.54,69.95,29.86
3/14/2017,247.72,61.44,9.04,91.86,107.36,112.31,46.28,80.42,178.73,41.97,44.94,139.32,79.69,852.53,109.34,138.99,845.62,70.72,29.54
3/15/2017,246.78,60.84,9.37,93.36,108.88,111.87,47.19,81.49,178.71,42.12,45.84,139.72,79.23,852.97,111.11,140.46,847.2,70.58,29.76
3/16/2017,248.22,61.15,9.19,92.85,107.86,111.71,47.41,80.61,178.19,42.25,45.84,139.99,79.77,853.42,111.14,140.69,848.78,70.44,29.75
3/17/2017,243.94,60.37,8.91,92.91,107.68,111.76,46.51,81.25,180.1,42.03,45.69,139.84,79.25,852.31,111.39,139.99,852.12,69.89,29.88
3/20/2017,242.14,59.59,9.17,95.4,107.66,112.71,46.85,81.5,179.39,42.18,45.86,139.94,78.85,856.97,111.15,141.46,848.4,69.98,29.74
3/21/2017,233,58.04,8.81,92.43,108.04,111.75,45.52,79.76,175.96,42.5,45.18,138.51,77.53,843.2,111.77,139.84,830.46,69.9,29.39
3/22/2017,231.07,57.77,9.11,92.43,108.39,112.08,45.74,79.18,176.98,42.38,44.65,139.59,77.67,848.06,112.02,141.42,829.59,70.25,29.53
3/23/2017,231.9,58.05,9.05,92.23,107.87,112.24,45.92,80.56,177.26,42.17,44.48,139.53,77.84,847.38,111.78,140.92,817.58,69.86,29.62
3/24/2017,228.41,58.07,9.06,92.15,107.99,112.14,46,79.6,175.82,42.12,44.1,140.34,78.2,845.61,112.12,140.64,814.43,69.61,29.72
3/27/2017,225.48,58.33,9.16,91.51,106.28,112.38,46.1,80.58,176.1,42.32,44.29,140.32,77.6,846.82,111.83,140.88,819.51,69.66,29.44
3/28/2017,229.33,59.42,9.31,92.95,107.17,113.05,46.53,81.84,177.36,42.43,45.38,141.76,78.64,856,112.45,143.8,820.92,70.32,29.62
3/29/2017,228.45,59.39,9.66,92.86,108.07,112.53,45.95,81.87,177.63,42.42,45.95,142.65,78.25,874.32,112.43,144.12,831.41,70.74,29.68
3/30/2017,231.22,60.51,9.58,93.22,107.78,113.18,46.27,81.64,177.98,42.6,50,142.41,79.21,876.34,112.18,143.93,831.5,71.59,29.87
3/31/2017,229.72,59.82,9.69,92.76,107.37,113.39,45.96,80.33,176.86,42.44,49.87,142.05,79.11,886.54,111.86,143.66,829.56,72.08,29.8
4/3/2017,228.96,59.68,9.75,92.27,107.8,113.2,46.32,79.67,176.65,42.41,49.45,142.28,78.59,891.51,111.86,143.7,838.55,71.83,29.88
4/4/2017,229.26,59.68,9.95,94.13,108.66,113.04,45.11,79.8,178.7,42.68,49.73,141.73,78.26,906.83,112.08,144.77,834.57,72.01,30.02
4/5/2017,227.66,59.59,9.79,94.24,108.64,113,45.08,80.47,177.08,42.57,49.11,141.85,77.76,909.28,111.94,144.02,831.41,71.65,29.97
4/6/2017,228.64,59.89,9.67,95.82,109.29,113.05,45.26,80.64,177.37,42.67,49.81,141.17,77.92,898.28,111.58,143.66,827.88,71.43,29.93
4/7/2017,227.88,59.43,9.76,95.52,108.86,112.58,45.17,80.05,178.85,42.61,49.54,140.78,77.77,894.88,111.61,143.34,824.67,72.9,29.99
4/10/2017,228.89,59.28,9.89,97.14,109.43,112.43,44.97,80,177.56,42.69,50.15,141.04,77.49,907.04,112.02,143.17,824.73,73.06,30.01
4/11/2017,227.74,59.03,9.73,97.1,108.97,113.07,45.29,79.14,178.57,42.66,50.15,139.92,77.26,902.36,111.73,141.63,823.35,73.43,30.04
4/12/2017,225.75,58.51,9.66,94.86,108.97,113.04,45.05,78.43,176.05,42.94,49.44,139.58,76.68,896.23,113.61,141.8,824.32,73.44,29.77
4/13/2017,223.32,58.04,9.26,93.1,106.1,113.2,44.03,77.44,175.62,42.79,48.62,139.39,75.8,884.67,112.68,141.05,823.56,73.15,29.56
4/17/2017,226.26,58.99,9.44,94.14,106.17,113.78,44.35,78.09,179.02,43.07,48.95,141.42,76.67,901.99,113.32,141.83,837.17,73.49,29.64
4/18/2017,215.59,58.42,9.26,94.39,105.68,114.19,44.41,77.88,177.85,43.48,48.69,140.96,75.79,903.78,114.28,141.2,836.82,73.89,29.84
4/19/2017,214.09,57.73,8.91,93.47,104.23,113.73,45.08,77.77,178.4,43.23,48,142.27,75.55,899.2,113.62,140.68,838.21,74.07,30
4/20/2017,218.06,58.41,9,94.66,104.88,114.79,45.93,78.29,179.3,43.09,47.95,143.8,80.02,902.06,113.59,142.44,841.65,74.8,30.27
4/21/2017,216.86,57.72,9.01,94.32,104.89,114.44,45.53,78.65,180.38,43.07,47.74,143.68,79.59,898.53,113.43,142.27,843.19,74.94,29.55
4/24/2017,223.22,59.44,9.21,96.81,105.93,113.7,46.81,79.37,182.06,43.28,47.91,145.47,80.45,907.41,114.32,143.64,862.76,74.78,29.55
4/25/2017,226.63,60.21,9.27,104.42,106.73,115.18,46.73,82.21,183.51,43.11,48.79,146.49,80.63,907.62,114.16,144.53,872.3,75.05,29.45
4/26/2017,226.2,60.1,9.11,104.66,106.08,115.58,46.37,81.61,181.71,43.24,48.34,146.56,80.52,909.29,113.33,143.68,871.73,75.43,29.26
4/27/2017,225.81,59.39,8.87,102.68,105.47,115.84,45.74,80.13,183.22,43.01,47.86,147.7,80.33,918.38,112.64,143.79,874.25,75.44,29.08
4/28/2017,223.8,59.12,9.01,102.26,106.7,115.6,45.44,79.75,184.83,43.15,47.91,150.25,79.25,924.99,113.28,143.65,905.96,75.18,28.99
5/1/2017,224.85,59.46,9.02,102,105.92,114.73,45.4,79.49,182.39,43.22,47.48,152.46,79.23,948.23,112.28,146.58,912.57,75.23,28.94
5/2/2017,225.12,59.71,9.08,101.51,105.36,114.37,47.83,79.94,183.44,43.39,46.7,152.78,79.54,946.94,112.29,147.51,916.44,75.52,28.99
5/3/2017,226.31,60.24,9.17,101.54,106.72,111.62,48.31,79,183.39,43.32,47.08,151.8,78.83,941.03,111.79,147.06,927.04,75.76,29.23
5/4/2017,226.59,60.21,8.85,99.39,104.81,111.17,48.64,78.79,183.07,43.66,45.92,150.85,78.33,937.53,112.96,146.53,931.66,76.34,29.2
5/5/2017,226.87,60.24,9.32,99.64,105.79,111.99,48.7,81.14,185.01,43.69,46.77,150.24,78.32,934.15,113.22,148.96,927.13,76.5,29.22
5/8/2017,225.03,60.5,9.23,99.37,106.68,111.42,48.52,80.26,186.02,43.89,47.13,151.06,78.16,949.04,113.22,153.01,934.3,76.12,29.07
5/9/2017,223.76,60.23,9.36,99.29,105.08,112.07,49.56,79.49,186.91,43.51,46.27,150.48,78.44,952.82,112.72,153.99,932.17,76.72,28.93
5/10/2017,224.88,60.37,9.71,100.36,106.5,109.66,49.97,79.18,183.18,43.57,47.61,150.29,78.65,948.95,112.84,153.26,928.78,76.7,28.7
5/11/2017,224.76,60.7,9.7,100.99,106.21,109.58,49.69,78.96,183.94,43.67,47.42,150.04,77.92,947.62,113.04,153.95,930.6,76.13,28.87
5/12/2017,222.82,61.07,10.24,100.71,105.96,109.69,48.99,79.3,183.25,43.59,46.97,150.33,77.49,961.35,112.91,156.1,932.22,75.71,28.27
5/15/2017,225.12,61.42,10.41,102.42,106.85,109.13,49.51,79.46,182.39,43.73,47.44,150.19,78.33,957.97,113.94,155.7,937.08,76.29,28.18
5/16/2017,225.6,62.49,10.45,102.34,107.25,107.98,49.51,79.1,182.7,43.85,47.13,149.78,78.13,966.07,113.79,155.47,943,75.11,28.04
5/17/2017,213.72,59.98,10.29,100.14,104.7,106.31,47.74,76.56,178.78,43.93,46.41,144.85,76.37,944.76,113.74,150.25,919.62,75.12,27.41
5/18/2017,215.16,60.08,8.55,100.22,105.17,106.68,47.66,77.04,177.4,43.8,46.42,147.66,76.38,958.49,114.03,152.54,930.24,77.54,27.48
5/19/2017,215.39,61.1,8.96,102.43,106.52,107.52,48.2,77.82,180.76,43.9,47.48,148.06,76.8,959.84,113.69,153.06,934.01,78.77,28.05
5/22/2017,216.02,61.06,8.71,102.29,106.12,107.63,48.49,77.38,183.67,44.18,46.93,148.24,76.98,970.67,114.7,153.99,941.86,78.55,28.18
5/23/2017,219.64,61.71,8.83,103.63,106.27,107.02,48.59,77.34,183.49,44.39,46.76,148.07,77.2,971.54,115.05,153.8,948.82,78.49,28.28
5/24/2017,223.83,62.27,9.08,103.95,106.22,107.71,48.87,78.38,185.25,45.03,46.67,150.04,77.12,980.35,116.06,153.34,954.96,78.15,27.83
5/25/2017,222.47,61.95,8.89,105.02,105.11,107.27,50.4,77.39,187.07,45.41,45.05,151.96,77.44,993.38,117.53,153.87,969.54,78.31,27.49
5/26/2017,223.53,62.07,8.95,105.66,104.72,108.41,50.8,77.85,186.59,45.39,45.35,152.13,77.46,995.78,117.91,153.61,971.47,78.13,27.45
5/30/2017,218.42,61.64,8.7,105.47,104.06,108.34,49.06,77.68,186.88,45.43,44.79,152.38,77.09,996.7,118.01,153.67,975.88,78.15,27.36
5/31/2017,211.26,60.54,8.48,105.43,103.48,107.94,49.13,78.92,187.63,45.47,44.69,151.46,76.94,994.62,116.87,152.76,964.86,78.6,27.38
6/1/2017,215.01,61.08,8.43,105.65,104.27,108.21,49.85,80.04,187.32,45.79,44.86,151.53,78.28,995.95,117.23,153.18,966.95,79.81,27.72
